corp_code,corp_name,rcept_no,dart_link,basis,unit_source,fy,period,bs_n,is_n,cf_n,flag
00144650,유신,20050513001756,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050513001756,separate,squished_total,2005,Q1,1,,,LOW
00144650,유신,20050812000453,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050812000453,separate,squished_total,2005,H1,1,,,LOW
00144650,유신,20051111000404,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051111000404,separate,squished_total,2005,Q3,1,,,LOW
00144650,유신,20060508000612,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060508000612,separate,squished_total,2005,FY,1,,,LOW
00144818,유유제약,20231114002290,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20231114002290,consolidated,declared,2023,Q3,19,21,24,LOW
00144818,유유제약,20231114002290,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20231114002290,separate,declared,2023,Q3,18,17,24,LOW
00145109,유한양행,20010813000002,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010813000002,separate,pdf,2001,H1,16,3,52,LOW
00145260,율촌화학,20000330000113,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000330000113,separate,declared,1999,FY,4,6,3,LOW
00145260,율촌화학,20000515000042,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000515000042,separate,declared,2000,Q1,4,6,3,LOW
00145260,율촌화학,20000529000008,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000529000008,separate,declared,2000,Q1,4,6,3,LOW
00145437,아센디오,20010515000902,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000902,separate,pdf,2001,Q1,24,42,17,LOW+HIGH
00145437,아센디오,20011114001281,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011114001281,separate,pdf,2001,Q3,25,44,17,LOW+HIGH
00145464,이구산업,20010814000919,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010814000919,separate,pdf,2001,H1,,5,,LOW
00145464,이구산업,20210513000071,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210513000071,separate,declared,2021,Q1,20,17,21,LOW
00145552,이수화학,20010328000509,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010328000509,consolidated,pdf,2000,FY,2,15,,LOW
00146214,일성아이에스,20020814000587,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814000587,separate,pdf,2002,H1,4,11,36,LOW
00146214,일성아이에스,20040617000040,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040617000040,separate,squished_total,2004,Q1,1,,,LOW
00146232,일성건설,20000515000877,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000515000877,consolidated,pdf,2000,Q1,2,,,LOW
00146232,일성건설,20000814000455,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000455,consolidated,pdf,2000,H1,2,,,LOW
00146427,한주에이알티,20180814002385,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180814002385,separate,xbrl,2018,H1,21,86,35,LOW
00148531,제이스코홀딩스,20000330000409,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000330000409,separate,pdf,1999,FY,6,6,8,LOW
00148531,제이스코홀딩스,20000513000176,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000513000176,separate,pdf,2000,Q1,11,11,7,LOW
00148531,제이스코홀딩스,20000811000415,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000811000415,separate,pdf,2000,H1,10,10,5,LOW
00149026,CS홀딩스,20000330000607,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000330000607,separate,pdf,1999,FY,9,1,36,LOW
00149026,CS홀딩스,20000515000181,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000515000181,separate,pdf,2000,Q1,11,1,39,LOW
00149026,CS홀딩스,20000814000335,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000335,consolidated,pdf,2000,H1,,1,,LOW
00149026,CS홀딩스,20000814000335,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000335,separate,pdf,2000,H1,11,1,36,LOW
00149026,CS홀딩스,20010329000402,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010329000402,separate,pdf,2000,FY,11,1,36,LOW
00149026,CS홀딩스,20010512000071,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010512000071,consolidated,pdf,2001,Q1,,4,,LOW
00149026,CS홀딩스,20010512000071,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010512000071,separate,pdf,2001,Q1,10,1,38,LOW
00149026,CS홀딩스,20010813000276,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010813000276,consolidated,pdf,2001,H1,,5,,LOW
00149026,CS홀딩스,20010813000276,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010813000276,separate,pdf,2001,H1,10,1,36,LOW
00149026,CS홀딩스,20011113000274,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011113000274,consolidated,pdf,2001,Q3,,5,,LOW
00149026,CS홀딩스,20011113000274,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011113000274,separate,pdf,2001,Q3,11,1,38,LOW
00149026,CS홀딩스,20020514000481,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020514000481,consolidated,pdf,2002,Q1,,4,,LOW
00149026,CS홀딩스,20020514000481,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020514000481,separate,pdf,2002,Q1,10,1,34,LOW
00149026,CS홀딩스,20020814001296,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814001296,consolidated,pdf,2002,H1,,4,,LOW
00149026,CS홀딩스,20020814001296,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814001296,separate,pdf,2002,H1,8,1,33,LOW
00149026,CS홀딩스,20021114000001,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021114000001,separate,pdf,2002,Q3,8,1,37,LOW
00149026,CS홀딩스,20040617000236,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040617000236,separate,squished_total,2004,Q1,1,,,LOW
00149026,CS홀딩스,20040813000396,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813000396,separate,squished_total,2004,H1,1,,,LOW
00149594,한국캐피탈,20040213000156,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040213000156,consolidated,squished_total,2004,Q3,1,,,LOW
00149594,한국캐피탈,20040213000156,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040213000156,separate,squished_total,2004,Q3,1,,,LOW
00149594,한국캐피탈,20040813000611,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813000611,consolidated,squished_total,2005,Q1,1,,,LOW
00149594,한국캐피탈,20040813000611,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813000611,separate,squished_total,2005,Q1,1,,,LOW
00149594,한국캐피탈,20041115000870,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041115000870,consolidated,squished_total,2005,H1,1,,,LOW
00149594,한국캐피탈,20041115000870,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041115000870,separate,squished_total,2005,H1,1,,,LOW
00149646,기업은행,20020329000379,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020329000379,separate,declared,2001,FY,3,,111,LOW
00149646,기업은행,20030814000053,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030814000053,separate,declared,2003,H1,16,9,6,LOW
00149655,삼성물산,20040514003265,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040514003265,separate,squished_total,2004,Q1,1,,,LOW
00149655,삼성물산,20040816000130,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040816000130,separate,squished_total,2004,H1,1,,,LOW
00149655,삼성물산,20041115000894,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041115000894,separate,squished_total,2004,Q3,1,,,LOW
00149655,삼성물산,20050331002263,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050331002263,separate,squished_total,2004,FY,1,,,LOW
00149655,삼성물산,20050516001356,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050516001356,separate,squished_total,2005,Q1,1,,,LOW
00149655,삼성물산,20050816001086,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050816001086,separate,squished_total,2005,H1,1,,,LOW
00149655,삼성물산,20051114001609,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051114001609,separate,squished_total,2005,Q3,1,,,LOW
00149655,삼성물산,20060331002471,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060331002471,separate,squished_total,2005,FY,1,,,LOW
00149655,삼성물산,20060515003179,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060515003179,separate,squished_total,2006,Q1,1,,,LOW
00149655,삼성물산,20060814001697,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060814001697,separate,squished_total,2006,H1,1,,,LOW
00149655,삼성물산,20061114001850,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20061114001850,separate,squished_total,2006,Q3,1,,,LOW
00149655,삼성물산,20070330002246,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070330002246,separate,squished_total,2006,FY,1,,,LOW
00149947,JW중외제약,20240814004158,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240814004158,consolidated,declared,2024,H1,16,22,29,LOW
00149947,JW중외제약,20240814004158,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240814004158,separate,declared,2024,H1,14,16,23,LOW
00150536,진양제약,20020328000271,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020328000271,separate,declared,2001,FY,4,6,8,LOW
00150536,진양제약,20020506000235,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020506000235,separate,declared,2002,Q1,4,6,8,LOW
00150536,진양제약,20020813000310,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020813000310,separate,declared,2002,H1,4,6,8,LOW
00150536,진양제약,20030813000244,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030813000244,separate,declared,2003,H1,4,6,7,LOW
00150536,진양제약,20031113000032,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031113000032,separate,declared,2003,Q3,4,6,8,LOW
00150536,진양제약,20031129000020,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031129000020,separate,declared,2003,Q3,4,6,8,LOW
00152783,코메론,20190819000230,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190819000230,consolidated,xbrl,2019,H1,43,11,8,LOW
00152783,코메론,20190819000230,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190819000230,separate,xbrl,2019,H1,41,11,7,LOW
00152880,코오롱글로벌,20210813001272,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210813001272,consolidated,declared,2021,H1,5,11,66,LOW
00152880,코오롱글로벌,20210813001272,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210813001272,separate,declared,2021,H1,4,7,62,LOW
00153375,태광,20010515000062,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000062,separate,pdf,2001,Q1,5,11,38,LOW
00153375,태광,20010813000515,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010813000515,separate,pdf,2001,H1,5,10,38,LOW
00153375,태광,20011114000030,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011114000030,separate,pdf,2001,Q3,5,11,37,LOW
00153375,태광,20021106000062,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021106000062,separate,pdf,2002,Q3,4,12,39,LOW
00153375,태광,20021114000342,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021114000342,separate,pdf,2002,Q3,4,14,39,LOW
00153375,태광,20180816000181,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180816000181,separate,xbrl,2018,H1,23,12,8,LOW
00153621,참엔지니어링,20010515000426,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000426,consolidated,pdf,2001,Q1,,2,,LOW
00153621,참엔지니어링,20011113000204,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011113000204,consolidated,pdf,2001,Q3,,4,,LOW
00153621,참엔지니어링,20040617000326,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040617000326,separate,squished_total,2004,Q1,1,,,LOW
00153621,참엔지니어링,20040813001603,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813001603,separate,squished_total,2004,H1,1,,,LOW
00153621,참엔지니어링,20041115000444,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041115000444,separate,squished_total,2004,Q3,1,,,LOW
00153621,참엔지니어링,20050502000594,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050502000594,separate,squished_total,2004,FY,1,,,LOW
00154329,TP,20000812000124,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000812000124,separate,pdf,2000,H1,10,5,37,LOW
00155258,포스코스틸리온,20021114000005,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021114000005,separate,pdf,2002,Q3,9,11,11,LOW
00155452,풍국주정,20010329000539,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010329000539,separate,pdf,2000,FY,38,34,17,LOW+HIGH
00155452,풍국주정,20010811000092,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010811000092,separate,pdf,2001,H1,53,30,12,LOW+HIGH
00155452,풍국주정,20020330001002,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020330001002,separate,pdf,2001,FY,39,35,16,LOW+HIGH
00155452,풍국주정,20020515000602,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020515000602,separate,pdf,2002,Q1,39,34,17,LOW+HIGH
00155452,풍국주정,20020813000479,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020813000479,separate,pdf,2002,H1,49,34,15,LOW+HIGH
00155452,풍국주정,20021113000601,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021113000601,separate,pdf,2002,Q3,37,35,15,LOW+HIGH
00155452,풍국주정,20040514002754,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040514002754,consolidated,squished_total,2004,Q1,1,,,LOW
00155452,풍국주정,20040514002754,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040514002754,separate,squished_total,2004,Q1,1,,,LOW
00155452,풍국주정,20040812000281,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040812000281,consolidated,squished_total,2004,H1,1,,,LOW
00155452,풍국주정,20040812000281,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040812000281,separate,squished_total,2004,H1,1,,,LOW
00155452,풍국주정,20041113000177,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041113000177,separate,declared,2004,Q3,2,,,LOW
00155452,풍국주정,20181113000778,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181113000778,consolidated,xbrl,2018,Q3,23,14,9,LOW
00155452,풍국주정,20181113000778,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181113000778,separate,xbrl,2018,Q3,21,13,9,LOW
00155586,HLB이노베이션,20010330000004,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010330000004,separate,pdf,2000,FY,10,14,12,LOW
00155586,HLB이노베이션,20010514000013,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010514000013,separate,pdf,2001,Q1,10,10,13,LOW
00155586,HLB이노베이션,20010811000072,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010811000072,separate,pdf,2001,H1,51,41,14,LOW+HIGH
00155586,HLB이노베이션,20010823000160,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010823000160,separate,pdf,2001,H1,51,41,14,LOW+HIGH
00155586,HLB이노베이션,20011114000230,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011114000230,separate,pdf,2001,Q3,52,41,14,LOW+HIGH
00155586,HLB이노베이션,20021112000155,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021112000155,separate,pdf,2002,Q3,11,11,16,LOW
00155586,HLB이노베이션,20021113000001,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021113000001,separate,pdf,2002,Q3,11,11,16,LOW
00155735,피제이전자,20240313001784,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240313001784,separate,declared,2023,FY,20,17,30,LOW
00155948,로젠,20000814000277,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000277,separate,pdf,2000,H1,3,13,43,LOW
00156150,엑시큐어하이트론,20000814000458,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000458,separate,pdf,2000,H1,4,9,8,LOW
00156859,다올투자증권,20010515000197,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000197,separate,pdf,2001,Q1,3,3,47,LOW
00156859,다올투자증권,20010814000098,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010814000098,separate,pdf,2001,H1,4,1,45,LOW
00156859,다올투자증권,20011114000293,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011114000293,separate,pdf,2001,Q3,5,1,45,LOW
00157636,케이피에프,20000328000150,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000328000150,separate,pdf,1999,FY,5,9,33,LOW
00157636,케이피에프,20010328000085,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010328000085,separate,pdf,2000,FY,4,11,36,LOW
00157636,케이피에프,20020327000220,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020327000220,separate,pdf,2001,FY,5,11,32,LOW
00157636,케이피에프,20021112000020,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021112000020,separate,pdf,2002,Q3,5,12,35,LOW
00157636,케이피에프,20070514002881,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070514002881,separate,declared,2007,Q1,,6,,LOW
00157681,롯데정밀화학,20010515000354,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000354,separate,pdf,2001,Q1,5,2,68,LOW
00158015,한국선재,20000411000076,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000411000076,separate,declared,1999,FY,2,,,LOW
00158024,KBI메탈,20010913000147,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010913000147,separate,pdf,2002,Q1,9,5,38,LOW
00158024,KBI메탈,20020913000128,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020913000128,separate,declared,2003,Q1,2,56,,LOW
00158112,한국수출포장공업,20040513000667,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040513000667,separate,squished_total,2004,Q1,1,,,LOW
00158112,한국수출포장공업,20040813000414,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813000414,separate,squished_total,2004,H1,1,,,LOW
00158112,한국수출포장공업,20041115000026,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041115000026,separate,squished_total,2004,Q3,1,,,LOW
00158149,한국쉘석유,20010330000075,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010330000075,separate,pdf,2000,FY,28,12,11,LOW+HIGH
00158149,한국쉘석유,20010514000124,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010514000124,separate,pdf,2001,Q1,11,16,11,LOW
00158149,한국쉘석유,20010515000522,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000522,separate,pdf,2001,Q1,11,16,11,LOW
00158149,한국쉘석유,20010814000301,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010814000301,separate,pdf,2001,H1,15,14,11,LOW
00158149,한국쉘석유,20011114000757,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011114000757,separate,pdf,2001,Q3,13,15,11,LOW
00158149,한국쉘석유,20020330000820,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020330000820,separate,pdf,2001,FY,11,11,12,LOW
00158149,한국쉘석유,20020515000616,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020515000616,separate,pdf,2002,Q1,11,10,9,LOW
00158149,한국쉘석유,20020515000883,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020515000883,separate,pdf,2002,Q1,11,10,9,LOW
00158149,한국쉘석유,20020814001163,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814001163,separate,pdf,2002,H1,10,10,10,LOW
00158149,한국쉘석유,20021114000186,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021114000186,separate,pdf,2002,Q3,10,10,9,LOW
00158149,한국쉘석유,20040624000018,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040624000018,separate,squished_total,2004,Q1,1,,,LOW
00158149,한국쉘석유,20040814000233,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040814000233,separate,squished_total,2004,H1,1,,,LOW
00158149,한국쉘석유,20041115000479,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041115000479,separate,squished_total,2004,Q3,1,,,LOW
00158149,한국쉘석유,20050428000569,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050428000569,separate,squished_total,2004,FY,1,,,LOW
00158149,한국쉘석유,20050516001517,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050516001517,separate,squished_total,2005,Q1,1,,,LOW
00158149,한국쉘석유,20050816000667,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050816000667,separate,squished_total,2005,H1,1,,,LOW
00158149,한국쉘석유,20051114000824,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051114000824,separate,squished_total,2005,Q3,1,,,LOW
00158307,롯데하이마트,20010814000862,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010814000862,separate,pdf,2001,H1,12,9,13,LOW
00158501,에스원,20020330000011,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020330000011,separate,pdf,2001,FY,11,8,15,LOW
00158501,에스원,20040514002243,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040514002243,separate,squished_total,2004,Q1,1,,,LOW
00159102,DB손해보험,20000812000288,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000812000288,separate,pdf,2001,Q1,7,13,2,LOW
00159102,DB손해보험,20010214000148,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010214000148,separate,pdf,2001,Q3,8,10,14,LOW
00159193,한국전력공사,20020401001509,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020401001509,separate,declared,2001,FY,4,,,LOW
