corp_code,statement_type,prev_year,next_year,revenue,operating_income,prev_deriv,next_deriv
00536286,separate,2012,2013,13681525575,-2950537248,native,native
00536329,consolidated,2012,2013,30321715820,3501017345,native,native
00536329,consolidated,2015,2016,16833810440,-3757234194,native,native
00536329,separate,2012,2013,29530776816,3499296404,native,native
00536523,consolidated,2012,2013,19746643097,322027976,native,native
00536523,separate,2011,2012,17760572041,518427646,native,native
00536541,consolidated,2016,2017,71642033363,7872875948,native,native
00536541,separate,2007,2008,6818610546,1071621977,native,native
00536888,consolidated,2023,2024,3090542977,-3700673030,native,native
00536888,separate,2007,2008,5845626790,104727083,native,native
00537337,consolidated,2012,2013,8060118718,-2417458487,native,native
00537337,separate,2007,2008,5709808903,456690503,native,native
00537832,consolidated,2012,2013,10341309332,1911317536,native,native
00537832,consolidated,2018,2019,4950410053,2950250,native,native
00537832,separate,2007,2008,3983873361,481474307,native,native
00539274,consolidated,2012,2013,673049018290,36874845283,native,native
00540429,consolidated,2012,2013,12767119020,518167351,native,native
00540447,consolidated,2010,2011,10947883802,2056572841,native,native
00540447,separate,2007,2008,2000958520,-1059671568,native,native
00540571,separate,2007,2008,5768754418,445252119,native,native
00540605,consolidated,2012,2013,4991414564,-2264711823,native,native
00540605,separate,2005,2006,4678652362,-385271407,native,native
00540641,consolidated,2012,2013,30156075829,3354999618,native,native
00540863,consolidated,2012,2013,13697212584,1218744301,native,native
00540863,separate,2005,2006,8439932024,1375003464,native,native
00540863,separate,2007,2008,5487850166,181454997,native,native
00541163,consolidated,2010,2011,24904853702,2011413047,native,native
00541163,separate,2007,2008,9337082008,1379426271,native,native
00541349,consolidated,2012,2013,13049272727,1932556534,native,native
00541437,consolidated,2012,2013,7408222599,717354348,native,native
00541437,separate,2012,2013,7202878877,855859238,native,native
00542074,consolidated,2012,2013,21608018044,782320039,native,native
00542074,separate,2006,2007,4361935000,502425000,native,native
00542898,consolidated,2012,2013,8568505730,-871903242,native,native
00542898,separate,2009,2010,5765137642,301725892,native,native
00543107,consolidated,2014,2015,9484389508,442949803,native,native
00543107,separate,2014,2015,8831680507,567942622,native,native
00543204,consolidated,2013,2014,935558687,-1291398311,native,native
00543204,consolidated,2018,2019,10206719157,205201178,native,native
00543204,separate,2006,2007,2851837922,188043036,native,native
00544577,consolidated,2019,2020,19198167955,4460358881,native,native
00544577,separate,2018,2019,5259917713,-2246159138,native,native
00545114,consolidated,2019,2020,11891742659,3141952570,native,native
00545114,separate,2014,2015,5380590391,303534428,native,native
00545716,consolidated,2012,2013,194115348915,25091796615,native,native
00545716,separate,2007,2008,26307597424,3304796283,native,native
00545734,consolidated,2013,2014,5655427577,1827578152,native,native
00545734,separate,2013,2014,5655427577,1827578152,native,native
00545929,consolidated,2019,2020,7703267204,-4908474155,native,native
00545929,separate,2009,2010,11957000,-535225621,native,native
00547510,consolidated,2022,2023,148040869,-4360437964,native,native
00547510,separate,2021,2022,215701950,-4764950810,native,native
00547583,separate,2007,2008,244113000000,234709000000,native,native
00549891,consolidated,2015,2016,8316645486,3519033346,native,native
00549891,separate,2015,2016,8333388395,3660595125,native,native
00550082,separate,2023,2024,305715564,-97205747,native,native
00550994,consolidated,2012,2013,19024269105,3634096884,native,native
00550994,separate,2012,2013,19161517970,3700788565,native,native
00551920,consolidated,2016,2017,13088117663,4250836598,native,native
00552859,consolidated,2011,2012,12422693492,-834806025,native,native
00552859,separate,2009,2010,2690121713,599075193,native,native
00552992,consolidated,2012,2013,1668075649,-367523455,native,native
00552992,separate,2009,2010,474267618,-90497646,native,native
00554352,consolidated,2015,2016,5537376353,-590972910,native,native
00554352,separate,2015,2016,5472568449,-566857950,native,native
00555874,consolidated,2016,2017,240198838693,27223205266,native,native
00555874,separate,2010,2011,53553736754,1693479798,native,native
00556615,consolidated,2016,2017,11357129937,305675202,native,native
00556615,separate,2016,2017,10520954070,304914335,native,native
00556712,consolidated,2020,2021,10563849349,-1882488942,native,native
00556712,separate,2017,2018,10494618477,290561426,native,native
00556907,consolidated,2012,2013,57940036747,-3989109965,native,native
00556907,separate,2005,2006,2479525934,194699091,native,native
00557508,consolidated,2018,2019,109181089475,16986968039,native,native
00557508,separate,2009,2010,139003714833,29138029280,native,native
00557933,consolidated,2012,2013,44014962001,3944148692,native,native
00557933,separate,2007,2008,27557106517,764971171,native,native
00560122,consolidated,2016,2017,4699095109,-798289056,native,native
00560122,separate,2007,2008,2278591046,-352214144,native,native
00560849,separate,2021,2022,17365136450,3050090208,native,native
00560982,consolidated,2020,2021,2514414826,-461410711,native,native
00561723,separate,2023,2024,4825572630,-882151724,native,native
00561732,consolidated,2021,2022,14227554756,-341066088,native,native
00561732,separate,2021,2022,14227554756,-160525470,native,native
00562245,consolidated,2019,2020,73639791693,3402944756,native,native
00562245,separate,2019,2020,72134802976,2616659178,native,native
00562360,consolidated,2012,2013,135854040059,7318681964,native,native
00562360,separate,2007,2008,22292104961,1763572919,native,native
00563518,consolidated,2020,2021,11613280958,1543523984,native,native
00563518,separate,2020,2021,11613280958,1431416702,native,native
00563545,consolidated,2023,2024,91777358192,11248634517,native,native
00563545,separate,2013,2014,13020239627,2008633123,native,native
00563837,consolidated,2012,2013,62749931388,1262036873,native,native
00563837,separate,2012,2013,56914632667,562875714,native,native
00564562,consolidated,2012,2013,54341200538,2185506388,native,native
00564562,separate,2012,2013,50533395867,2076308715,native,native
00565154,consolidated,2015,2016,275067131474,20107908810,native,native
00565154,separate,2015,2016,102044108083,4068708689,native,native
00567222,consolidated,2012,2013,15679404289,1872840498,native,native
00567222,consolidated,2019,2020,13136738345,150653121,native,native
00567222,separate,2008,2009,12379342720,2573600707,native,native
00567897,separate,2022,2023,1302746175,-957284026,native,native
00568188,consolidated,2012,2013,5247155923,944411619,native,native
00568188,separate,2008,2009,2312124302,-491011869,native,native
00568461,consolidated,2020,2021,13677598411,1998349118,native,native
00568461,separate,2015,2016,10047305902,2225850694,native,native
00569646,consolidated,2016,2017,78287530174,4078940000,native,native
00569646,separate,2014,2015,5029614872,-3074673662,native,native
00569691,consolidated,2020,2021,25691931528,1193214994,native,native
00569691,separate,2007,2008,4357614132,619618156,native,native
00571298,consolidated,2017,2018,21470836953,1835489418,native,native
00571298,separate,2017,2018,19616653947,2291486254,native,native
00571483,consolidated,2013,2014,19941427126,3884657425,native,native
00571483,separate,2013,2014,19939221943,3670257250,native,native
00572905,consolidated,2012,2013,12456937602,4299288067,native,native
00572905,separate,2007,2008,5251215362,-276325632,native,native
00573269,separate,2007,2008,4365047740,516003965,native,native
00573579,consolidated,2012,2013,33251342047,220909046,native,native
00573579,separate,2007,2008,76926187065,2742188279,native,native
00574611,consolidated,2012,2013,10538824193,893121207,native,native
00574611,separate,2009,2010,13160023507,1061411107,native,native
00575106,consolidated,2021,2022,48555949653,310214327,native,native
00575106,separate,2021,2022,6111372375,-214920751,native,native
00576789,consolidated,2012,2013,22694392563,-377451507,native,native
00576798,consolidated,2018,2019,36812870680,7380561848,native,native
00576798,separate,2018,2019,36849669793,7225638009,native,native
00577016,consolidated,2019,2020,5308431936,345720829,native,native
00577016,separate,2016,2017,3956329106,1227967074,native,native
00577335,consolidated,2022,2023,20315816899,231425352,native,native
00577335,separate,2022,2023,19112224586,1031405295,native,native
00577380,separate,2011,2012,9796303051,2045412256,native,native
00578538,consolidated,2016,2017,13386708910,425182748,native,native
00578538,separate,2010,2011,10805874993,833982533,native,native
00579139,consolidated,2016,2017,8522149514,918461898,native,native
00579139,separate,2015,2016,8238505994,859978809,native,native
00579971,consolidated,2015,2016,2976391932,528526396,native,native
00579971,separate,2015,2016,2976391932,504551110,native,native
00579980,consolidated,2019,2020,92289682962,11871899566,native,native
00579980,separate,2019,2020,81711889844,13220490497,native,native
00579999,consolidated,2012,2013,21803308919,2000023420,native,native
00579999,separate,2008,2009,2923873238,-1395612203,native,native
00580056,separate,2009,2010,834913881,-946383909,native,native
00580065,consolidated,2012,2013,16879040868,208307833,native,native
00580065,separate,2008,2009,5442861670,51494223,native,native
00580199,consolidated,2012,2013,8808477941,3123032067,native,native
00580199,separate,2008,2009,3601058532,1546923491,native,native
00580667,consolidated,2012,2013,3515672992,-214319203,native,native
00580667,separate,2007,2008,3341794555,799715061,native,native
00583026,consolidated,2012,2013,1868065264,576889395,native,native
00583026,consolidated,2019,2020,17162090439,774622458,native,native
00583026,separate,2007,2008,1052247233,-101725470,native,native
00583424,separate,2007,2008,390744235272,100534295468,native,native
00583442,consolidated,2012,2013,93491899070,2375407938,native,native
00583442,separate,2006,2007,58708613097,2360402975,native,native
00585538,consolidated,2012,2013,40049873856,858973114,native,native
00585538,separate,2007,2008,6432781847,19325152,native,native
00587457,consolidated,2012,2013,29603775643,-248950869,native,native
00587457,separate,2007,2008,1839793047,-389102278,native,native
00587466,consolidated,2012,2013,296141830923,4029663093,native,native
00587466,separate,2006,2007,9997832032,9658870828,native,native
00587925,consolidated,2017,2018,4548425974,-2632594507,native,native
00587925,separate,2016,2017,658953234,-2005863819,native,native
00589127,consolidated,2012,2013,65848634526,-7127478419,native,native
00591441,consolidated,2012,2013,19478154207,1845782250,native,native
00591441,separate,2009,2010,10613716776,808011461,native,native
