20100816000658	00152127
20100816000698	00295857
20100816000714	00221728
20100816000732	00107613
20100816000749	00141556
20100816000789	00365590
20100816000811	00541163
20100816000831	00236863
20100816000851	00246620
20100816000870	00442455
20100816000893	00258801
20100816000933	00373021
20100816000944	00104768
20100816000961	00385336
20100816000990	00153339
20100816001029	00174527
20100816001060	00472890
20100816001107	00531917
20100816001135	00128111
20100816001153	00144164
20100816001191	00112059
20100816001215	00265005
20100816001230	00171867
20100816001254	00110583
20100816001314	00133812
20100816001408	00583026
20100818000222	00106313
20100827000251	00120021
20100830000182	00166272
20100830000416	00139834
20100901000333	00305570
20101001000174	00250137
20101025000199	00111111
20101102000065	00580056
20101105000092	00128111
20101108000067	00157399
20101109000018	00523307
20101110000016	00149804
20101110000091	00545929
20101110000182	00366942
20101110000274	00694942
20101111000034	00407285
20101111000064	00259590
20101111000095	00167004
20101111000172	00216498
20101111000222	00156910
20101112000003	00263654
20101112000016	00109718
20101112000059	00141875
20101112000078	00400060
20101112000106	00104120
20101112000121	00127936
20101112000170	00128607
20101112000192	00604426
20101112000219	00225159
20101112000232	00362858
20101112000267	00231442
20101112000287	00118266
20101112000322	00531014
20101112000340	00145686
20101112000418	00362858
20101112000435	00139153
20101112000451	00158565
20101112000463	00206686
20101112000477	00157991
20101112000535	00527491
20101112000576	00142883
20101112000602	00246620
20101112000644	00411048
20101112000769	00134565
20101112000819	00525679
20101112000848	00471068
20101112000872	00121534
20101112000905	00260611
20101115000010	00759294
20101115000034	00116408
20101115000064	00113492
20101115000079	00175623
20101115000096	00127954
20101115000140	00453929
20101115000180	00242712
20101115000224	00173795
20101115000308	00359076
20101115000322	00226352
20101115000345	00591441
20101115000354	00329093
20101115000391	00220057
20101115000408	00371485
20101115000437	00133511
20101115000518	00125974
20101115000531	00125822
20101115000541	00203023
20101115000574	00526872
20101115000605	00178790
20101115000620	00121570
20101115000647	00155151
20101115000658	00106313
20101115000683	00136086
20101115000742	00541163
20101115000753	00174527
20101115000768	00411385
20101115000783	00136226
20101115000802	00190321
20101115000852	00150536
20101115000890	00397191
20101115000926	00380429
20101115000946	00145880
20101115000976	00148832
20101115001000	00173999
20101115001023	00120562
20101115001050	00153339
20101115001076	00136378
20101115001111	00249502
20101115001130	00384717
20101115001147	00125576
20101115001162	00152880
20101115001180	00339072
20101115001205	00351375
20101115001225	00129271
20101115001241	00107613
20101115001256	00111810
20101115001277	00447928
20101115001289	00492894
20101115001337	00145190
20101115001382	00109037
20101115001418	00397058
20101115001445	00156442
20101115001459	00102858
20101115001489	00306870
20101115001506	00635134
20101115001529	00130772
20101115001549	00208134
20101115001595	00163716
20101115001618	00131197
20101115001697	00536541
20101115001732	00300405
20101116000002	00122825
20101117000014	00293886
20101118000020	00268002
20101126000423	00126308
20101129000419	00126380
20101209000231	00129420
20110120000131	00227333
20110214000166	00122348
20110214000209	00113191
20110214000235	00125576
20110214000410	00432102
20110218000139	00111722
20110513002083	00117179
20110513002652	00149354
20110513002826	00608839
20110513003149	00203209
20110516000352	00206039
20110516000932	00407285
20110516001285	00410915
20110516001345	00151395
20110516001420	00389110
20110516001828	00210980
20110516001974	00406727
20110516002083	00803425
20110516002241	00118044
20110516002385	00152437
20110516002571	00528515
20110516002678	00142661
20110516002766	00111111
20110516002936	00127954
20110516003078	00363592
20110516003321	00129420
20110516003378	00139764
20110516003457	00406329
20110516003522	00470829
20110516003547	00358271
20110516003619	00148531
20110516003720	00441304
